鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大安區,房地(土地+建物),臺北市大安區辛亥路一段３４巷５號四樓,46.5,住,,,1110118,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,0560926,125.66,3,2,2,有,無,27900000,222028,,0.0,0,陽台外推；其他增建；,RPWQMLLKKHHGFFA97DA,101.82,0.0,23.84,無,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段７９巷２８號三樓,38.41,住,,,1101014,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,230.32,3,2,2,有,有,45000000,228409,坡道平面,44.25,2500000,,RPOOMLLKLHHGFEA96DA,106.67,4.08,16.98,有,045
信義區,房地(土地+建物)+車位,臺北市信義區光復南路５２５號十一樓之５,8.37,商,,,1101210,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0891124,99.94,2,2,1,有,有,22996800,278100,坡道機械,23.73,1800000,,RPRPMLTJLHHGFDA97DA,49.12,2.46,3.08,有,
北投區,土地,關渡段一小段29地號,281.31,都市：其他:堤防用地(公共設施用地)。80/11/2,,,1110224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,25595,,0.0,0,,RPVOMLTJLHHGFEA38DA,0.0,0.0,0.0,無,046
士林區,房地(土地+建物),臺北市士林區天母東路８巷２７號七樓之２,9.39,商,,,1100630,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0651106,55.72,2,2,1,有,有,13120000,235463,,0.0,0,露台其他增建；,RPPNMLTJLHHGFEA67DA,53.12,0.0,0.0,有,047
士林區,房地(土地+建物),臺北市士林區仰德大道三段１９１之２號一樓,329.69,都市：其他:住宅區(原為保護區，經都市計畫檢討主要計畫變更，但因細部計畫及整體開發作業尚未完成，尚未能准許依變更後計畫用途使用)。,,,1110112,土地3建物1車位0,一層,二層,公寓(5樓含以下無電梯),農業用,加強磚造,0710803,143.95,3,2,2,有,無,17000000,118097,,0.0,0,其他增建；,RPOOMLRJLHHGFEA47DA,111.56,32.39,0.0,無,
北投區,房地(土地+建物),臺北市北投區光明路２２０號十二樓之３,4.47,都市：其他:特定觀光商業專用區。,,,1110111,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670104,46.9,1,0,1,有,有,7200000,153518,,0.0,0,陽台外推；,RPUOMLSJLHHGFEA18DA,36.8,0.0,4.0,有,
北投區,房地(土地+建物),臺北市北投區光明路２２０號十二樓之４,10.06,都市：其他:特定觀光商業專用區。,,,1110111,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670104,100.81,2,1,1,有,有,15800000,156730,,0.0,0,陽台外推；,RPWOMLSJLHHGFEA38DA,75.98,0.0,12.2,有,
北投區,房地(土地+建物)+車位,臺北市北投區中央南路一段２５巷１號十樓之１,19.74,商,,,1110116,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0980722,265.99,3,2,3,有,有,46880000,206762,坡道平面,66.34,5600000,,RPVNMLRJLHHGFEA08DA,128.85,6.46,9.44,有,
北投區,房地(土地+建物),臺北市北投區西安街一段３６３號二樓,34.5,商,,,1110118,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670713,91.8,3,2,1,有,無,19280000,210022,,0.0,0,陽台外推；,RPPNMLPKKHHGFEA27DA,82.73,0.0,9.07,無,
北投區,房地(土地+建物),臺北市北投區知行路２９３巷１６號六樓之２,26.61,住,,,1101226,土地1建物2車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980717,129.67,3,2,2,有,有,13300000,102568,,0.0,0,本件買賣標的物係打通合併使用，計有三房二廳二衛。親友、員工、共有人或其他特殊關係間之交易；,RPXOMLOKKHHGFEA08DA,74.42,0.0,8.24,有,
士林區,房地(土地+建物),臺北市士林區雨聲街９巷２號,31.25,住,,,1100410,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661028,99.79,3,2,2,有,無,18000000,180379,,0.0,0,其他增建；,RPUNMLQLMHGGFEA08DA,88.87,10.92,0.0,無,
北投區,房地(土地+建物),臺北市北投區中央北路四段１８０巷１號四樓,30.45,住,,,1110111,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730222,108.54,3,2,1,有,無,10100000,93053,,0.0,0,陽台外推；其他增建；,RPSPMLOLJHHGFEA67DA,85.67,0.0,16.39,無,
士林區,房地(土地+建物),臺北市士林區士商路１３５號八樓,33.34,住,,,1110208,土地1建物2車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930504,185.43,3,2,2,有,有,41000000,221108,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLKKKHHGFEA76DA,82.41,1.5,9.7,有,
北投區,房地(土地+建物),臺北市北投區石牌路二段３１５巷２８弄１４之２號二樓,31.69,住,,,1110121,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700822,156.70999999999998,4,2,2,有,有,22580000,144088,,0.0,0,陽台外推；其他增建；,RPUNMLLKKHHGFEA37DA,115.07,0.0,23.75,有,
松山區,房地(土地+建物),臺北市松山區撫遠街３９５巷１７號四樓,32.62,都市：其他:住宅用地(民生社區特定專用區)。,,,1101226,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630502,80.9,3,2,1,有,無,14880000,183931,,0.0,0,陽台外推；其他增建；,RPOOMLKKLHHGFDA76DA,80.9,0.0,0.0,無,
松山區,車位,臺北市松山區塔悠路２９８之２號,0.96,都市：其他:住宅用地(民生社區特定專用區)。,,,1110218,土地1建物1車位1,一層,八層,其他,一般事務所,鋼骨鋼筋混凝土造,0940914,11.049999999999999,0,0,0,有,有,1010000,,其他,11.05,1010000,僅車位交易；,RPPOMLTJLHHGFDA67DA,0.0,0.0,0.0,有,048
南港區,房地(土地+建物)+車位,臺北市南港區向陽路２５８巷１１號十一樓,57.17,住,,,1101121,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950803,290.75,4,2,2,有,有,50500000,173689,坡道平面,75.68,0,其他增建；,RPTOMLSJLHHGFDA97DA,136.38,5.68,15.39,有,049
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷２８弄５０號五樓,28.4,住,,,1110115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670712,95.08,4,3,2,有,無,16450000,173012,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPPNMLTJLHHGFDA57DA,81.92,0.0,13.16,無,
松山區,房地(土地+建物),臺北市松山區健康路３５巷１４號五樓,35.89,住,,,1110219,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860728,168.69,3,2,2,有,有,40680000,241152,,0.0,0,陽台外推；其他增建；,RPSPMLNJLHHGFDA47DA,87.24,2.42,7.96,有,
松山區,房地(土地+建物),臺北市松山區光復南路１３巷４９之３號,7.57,住,,,1110307,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0550513,12.84,3,1,1,有,無,2400000,186916,,0.0,0,關係人間交易:親友或其他特殊關係間之交易,RPOOMLRJLHHGFDA37DA,11.95,0.0,0.89,無,
松山區,房地(土地+建物),臺北市松山區南京東路五段１２３巷１３號四樓,11.25,住,,,1110209,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0550429,43.46,1,1,1,有,無,7900000,181776,,0.0,0,其他增建；,RPSOMLNJLHHGFDA37DA,39.36,0.0,4.1,無,
松山區,房地(土地+建物),臺北市松山區八德路四段１８１巷１７弄９號四樓,31.75,住,,,1101102,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.77,2,2,2,有,無,18200000,225331,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPWOMLPKKHHGFDA97DA,80.77,0.0,0.0,無,
松山區,車位,臺北市松山區光復南路４６巷３６號２樓等共有部分,0.24,住,,,1110122,土地1建物1車位1,,,其他,,,,42.99,0,0,0,有,無,3100000,,坡道平面,42.99,3100000,僅車位交易；,RPWNMLOLJHHGFDA77DA,0.0,0.0,0.0,無,050
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街８６號六樓,23.79,住,,,1110220,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110113,160.01,3,2,2,有,有,25050000,177250,坡道平面,31.66,2300000,,RPQPMLKKLHHGFCA96DA,72.94,3.06,9.88,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街９８號十樓,17.43,住,,,1080518,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110113,125.43,2,2,1,有,有,19500000,182894,坡道平面,31.66,2350000,預售屋、或土地及建物分件登記案件；,RPRPMLKKLHHGFCA07DA,55.11,1.8,5.68,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街１００號五樓,23.24,住,,,1080414,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110113,157.20999999999998,3,2,2,有,有,24580000,177459,坡道平面,31.66,2300000,預售屋、或土地及建物分件登記案件；,RPSPMLKKLHHGFCA17DA,72.15,3.5,8.51,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街８８號三樓,27.24,住,,,1080531,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110113,178.28,4,2,2,有,有,28300000,176647,坡道平面,31.66,2400000,預售屋、或土地及建物分件登記案件；,RPUPMLKKLHHGFCA37DA,86.36,3.54,8.21,有,
中山區,房地(土地+建物),臺北市中山區錦州街３０巷１１號五樓之１３,3.28,商,,,1110225,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680613,31.75,2,1,1,有,有,5250000,165354,,0.0,0,陽台外推；,RPXPMLTJLHHGFCA48DA,22.47,0.0,3.13,有,051
中山區,車位,臺北市中山區新生北路一段８１號,0.33,住,,,1110220,土地1建物1車位3,一層,十二層,其他,商業用,鋼筋混凝土造,0891018,28.790000000000003,0,0,0,有,有,2100000,,塔式車位,0.0,2100000,僅車位交易；,RPSOMLSJLHHGFCA77DA,0.0,0.0,0.0,有,052
中山區,房地(土地+建物)+車位,臺北市中山區雙城街１９巷８號十三樓之１４,7.28,商,,,1110216,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970312,93.82,2,1,1,有,有,16600000,230882,塔式車位,25.82,900000,陽台外推；夾層；,RPWOMLSJLHHGFCA18DA,39.76,0.63,5.18,有,053
中山區,房地(土地+建物),臺北市中山區長安東路一段２０號九樓,4.84,商,,,1110216,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961120,47.95,1,1,1,有,有,12500000,260688,,0.0,0,陽台外推；夾層；其他增建；,RPXOMLOJLHHGFCA87DA,27.87,0.65,3.24,有,
中山區,房地(土地+建物),臺北市中山區農安街２０號六樓之４,5.41,商,,,1110209,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0931117,40.41,2,1,1,有,有,13800000,341500,,0.0,0,夾層；其他增建；,RPPOMLPLKHHGFCA27DA,25.74,0.0,0.0,有,054
中山區,房地(土地+建物)+車位,臺北市中山區錦西街５號八樓,20.56,商,,,1110118,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010924,225.7,5,2,4,有,有,51450000,227957,塔式車位,24.6,0,,RPWONLMLKHHGFCA77DA,118.07,9.98,12.13,有,
中山區,房地(土地+建物)+車位,臺北市中山區錦西街３號八樓,23.19,商,,,1110118,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010924,251.91,5,2,4,有,有,57686000,228994,塔式車位,24.6,0,,RPOPNLMLKHHGFCA07DA,133.19,10.9,14.35,有,
內湖區,房地(土地+建物),臺北市內湖區安泰街９３號五樓,17.59,住,,,1110115,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970619,86.34,2,2,1,有,有,13700000,158675,,0.0,0,其他增建；,RPVNMLRKKHHGFCA87DA,51.08,6.24,3.58,有,
中山區,房地(土地+建物),臺北市中山區合江街１８８巷１３號六樓,26.62,住,,,1110122,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671117,138.07999999999998,3,2,2,有,有,27000000,195539,,0.0,0,陽台外推；,RPXNMLLKKHHGFCA47DA,100.86,0.0,20.38,有,
中山區,房地(土地+建物),臺北市中山區中山北路一段８３巷５號三樓之２３,9.6,商,,,1101120,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670116,81.47999999999999,2,1,1,有,有,13560000,166421,,0.0,0,其他增建；,RPSNMLSJKHHGFCA57DA,62.16,0.0,7.22,有,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段１１０號四樓,11.77,商,,,1110125,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1091113,156.91,0,0,0,無,有,47250000,356706,坡道平面,34.26,3500000,,RPROMLSKJHHGFCA57DA,63.98,3.04,9.69,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２３２巷２１號四樓之８,14.78,住,,,1101211,土地1建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940221,49.14,1,1,2,有,有,10100000,205535,坡道平面,16.49,0,陽台外推；夾層；其他增建；,RPSONLTKJHHGFCA87DA,16.0,1.23,1.85,有,
中正區,房地(土地+建物),臺北市中正區信義路二段２６１號四樓之３,6.29,商,,,1110225,土地12建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1070702,59.870000000000005,1,1,1,有,有,27165000,453733,,0.0,0,,RPVOMLSJLHHGFBA97DA,34.18,3.63,0.0,有,055
大同區,房地(土地+建物),臺北市大同區錦西街８０號四樓,31.0,住,,,1110209,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591207,75.93,3,2,1,有,無,9500000,125115,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPOPMLLJLHHGFBA66DA,75.93,0.0,0.0,無,
萬華區,建物,臺北市萬華區廣州街１８６巷３號,0.0,,,,1110106,土地0建物2車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),,磚造,,146.47,8,2,3,有,無,11180000,76330,,0.0,0,本案只有移轉建物所有權。建物坐落土地所有權分別為仁濟院147、166地號和國產署162-1地號。其他增建；,RPROMLSJLHHGFBA57DA,146.47,0.0,0.0,無,
中正區,房地(土地+建物),臺北市中正區開封街一段４８號八樓之２,3.69,商,,,1110128,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,35.46,1,1,1,有,有,7000000,197406,,0.0,0,姊妹交易親友、員工、共有人或其他特殊關係間之交易；,RPQOMLRJLHHGFBA37DA,22.84,0.0,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區萬大路４９３巷４８弄２１號三樓,27.78,住,,,1110115,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750909,88.24,3,2,1,有,無,13000000,147325,,0.0,0,陽台外推；其他增建；,RPUOMLLKKHHGFBA17DA,74.08,0.0,14.16,無,
文山區,土地,萬隆段二小段227地號,297.57,都市：其他:道路用地(公共設施用地)。62/10/24,,,1110124,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11156716,37493,,0.0,0,包含公共設施保留地用地；,RPQOMLKKLHHGFAA66DA,0.0,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區萬隆街７９號四樓,37.47,住,,,1110128,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701130,139.83,2,2,1,有,無,21880000,156476,,0.0,0,其他增建；,RPWNMLMLKHHGFAA37DA,122.51,0.0,17.32,無,
中正區,房地(土地+建物),臺北市中正區門街９９巷２７之２號二樓,42.17,住,,,1101225,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600414,115.01,3,1,1,有,無,19600000,170420,,0.0,0,,RPWNMLTJLHHGFAA97DA,99.81,0.0,15.2,無,056
中正區,車位,臺北市中正區羅斯福路二段８巷８號八樓之１,0.15,住,,,1110225,土地1建物1車位1,八層,九層,其他,住家用,鋼筋混凝土造,1000408,15.84,0,0,0,有,有,1200000,,升降機械,15.82,1200000,僅車位交易；,RPSNMLLKLHHGFAA86DA,0.0,0.0,0.0,有,057
中正區,建物,臺北市中正區南昌路一段１２２巷８號四樓,0.0,,,,1101008,土地0建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090302,183.95999999999998,3,2,2,有,有,26500000,176173,升降平面,45.46,2100000,地上權房屋；,RPWPMLOJLHHGFAA67DA,77.63,3.66,11.45,有,
中正區,房地(土地+建物),臺北市中正區泉州街１５５號,8.38,住,,,1110223,土地1建物1車位0,一層，騎樓,十層,華廈(10層含以下有電梯),,鋼筋混凝土造,0671207,66.5,1,1,1,有,有,10800000,162406,,0.0,0,,RPXNMLPLKHHGFAA77DA,47.04,4.02,0.0,有,
文山區,房地(土地+建物),臺北市文山區木柵路三段８５巷１６號二樓之２,9.66,住,,,1110124,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971111,42.129999999999995,1,1,1,有,有,7650000,181581,,0.0,0,,RPSNMLMJLHHGFAA86DA,22.59,2.99,3.94,有,058
文山區,房地(土地+建物),臺北市文山區興隆路二段２３３巷６弄６之１號四樓,31.68,都市：其他:第三種住宅區。,,,1110219,土地12建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690530,123.00999999999999,3,2,2,有,無,14000000,113812,,0.0,0,,RPROMLMJLHHGFAA86DA,105.93,0.0,9.7,無,
文山區,房地(土地+建物)+車位,臺北市文山區指南路二段２２１號三樓,37.53,住,,,1080731,土地1建物1車位1,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101202,102.50999999999999,2,1,1,有,有,15750000,170616,坡道平面,24.85,2500000,預售屋、或土地及建物分件登記案件；,RPOPMLSKJHHGFAA17DA,42.11,5.16,2.87,有,
文山區,房地(土地+建物),臺北市文山區指南路二段２２１號二樓之２,15.14,住,,,1080721,土地1建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101202,34.0,1,0,1,有,有,6130000,180294,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTPMLSKJHHGFAA67DA,17.03,2.7,2.22,有,
文山區,土地,頭廷段二小段120地號,435.0,都市：其他:保護區。,,,1110115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,2759,,0.0,0,,RPXNMLMLJHHGFAA37DA,0.0,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區羅斯福路五段２１２巷８號四樓,46.5,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1101225,土地5建物1車位0,四層,四層,公寓(5樓含以下無電梯),住工用,加強磚造,,101.69,3,2,1,有,無,19000000,186842,,0.0,0,頂樓加蓋；其他增建；,RPRNMLRLJHHGFAA27DA,101.69,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區興隆路三段１８５巷１１弄４號三樓,25.98,住,,,1110113,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720823,82.75999999999999,3,2,1,有,有,10500000,126873,,0.0,0,其他增建；,RPTNMLLKKHHGFAA86DA,61.3,0.0,13.91,無,059
文山區,房地(土地+建物)+車位,臺北市文山區福興路１０６巷１３號四樓,23.77,住,,,1110123,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990819,141.15,2,2,1,有,有,18500000,175420,坡道平面,47.09,2000000,陽台外推；其他增建；,RPPPMLKKLHHGFAA66DA,56.72,8.28,4.97,有,060
中正區,房地(土地+建物)+車位,臺北市中正區臨沂街７５巷１９號四樓之１,13.3,住,,,1110117,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850824,61.19,1,1,1,有,有,17500000,347373,升降機械,15.13,1500000,陽台外推；夾層；其他增建；,RPROMLRJLHHGFBA47DA,27.05,2.72,3.43,有,061
中正區,房地(土地+建物)+車位,臺北市中正區延平南路１５２號十二樓之１,25.38,商,,,1101126,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,296.36,0,0,0,無,有,77380000,287528,坡道平面,41.15,4000000,毛胚屋；,RPTNMLPLJIGGFBA37DA,154.07,5.94,21.17,有,
中正區,房地(土地+建物),臺北市中正區杭州南路一段７９號,15.58,商,,,1110217,土地4建物1車位0,一層，騎樓,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0710716,95.47,0,1,1,有,有,34880000,365350,,0.0,0,其他增建；,RPXOMLKKLHHGFBA47DA,75.15,8.75,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段２１號十七樓,8.47,商,,,1110219,土地2建物1車位0,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,90.47,2,2,1,有,有,18800000,207781,,0.0,0,買賣價格含直興段二小段1516及1517建號各持分451/100000,RPPNMLLKLHHGFBA66DA,53.82,3.16,3.89,有,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段２５號二十樓,8.47,商,,,1110224,土地2建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,90.47,2,2,1,有,有,19500000,215517,,0.0,0,買賣價格含直興段二小段1516及1517建號各持分451/100000,RPQNMLLKLHHGFBA76DA,53.82,3.16,3.89,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區成都路１３９號十樓之７,9.71,商,,,1110116,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041001,156.63,3,2,2,有,有,31350000,225878,坡道平面,31.12,3000000,,RPSNMLLKLHHGFBA96DA,70.98,2.34,10.41,有,
萬華區,房地(土地+建物),臺北市萬華區康定路７２號,5.53,商,,,1101122,土地3建物1車位0,一層，騎樓,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780613,50.04,0,1,1,有,有,15450000,308753,,0.0,0,其他增建；,RPSPMLSJLHHGFBA77DA,38.75,3.23,0.0,有,
大同區,車位,南京西路２８８號等共有部分,0.52,商,,,1110212,土地1建物1車位1,,,其他,,,,32.9,0,0,0,有,有,3000000,,坡道平面,32.89,3000000,僅車位交易；,RPVOMLKKLHHGFBA27DA,0.0,0.0,0.0,有,050
萬華區,房地(土地+建物),臺北市萬華區艋舺大道１８２號六樓,19.3,商,,,1110121,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771024,95.87,2,2,2,有,有,18850000,196620,,0.0,0,後陽台加窗,RPTOMLSKKHHGFBA77DA,71.97,1.88,5.62,有,
內湖區,房地(土地+建物),臺北市內湖區江南街７１巷１６弄１６號,26.95,住,,,1101207,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,0691013,152.03,4,2,2,有,無,6400000,42097,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLNKKIGGFCA17DA,82.39,69.64,0.0,無,
中山區,房地(土地+建物)+車位,臺北市中山區雙城街１３巷２２號五樓之１,8.58,商,,,1110123,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,80.48,2,1,1,有,有,18300000,227386,升降機械,0.0,0,,RPPNMLTKKHHGFCA47DA,37.37,0.0,4.58,有,063
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街７３號二樓,20.28,住,,,1110209,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080530,97.50999999999999,1,1,1,有,有,17400000,178443,其他,19.97,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKKHHGFCA27DA,42.21,1.73,5.95,有,064
內湖區,土地,潭美段三小段111地號,115.0,工,,,1101231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38260000,332696,,0.0,0,未登記建物；,RPWNMLPKJHHGFCA67DA,0.0,0.0,0.0,無,
中山區,房地(土地+建物),臺北市中山區建國北路一段７０號二樓,32.75,商,,,1110113,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0560503,100.09,3,1,2,有,無,23200000,231791,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTRMLPKKHHGFCA87DA,100.09,0.0,0.0,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２５６號八樓,18.67,住,,,1110128,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971128,80.37,4,2,1,有,有,18300000,228230,塔式車位,6.76,1500000,夾層；其他增建；,RPSPNLMLKHHGFCA47DA,40.7,4.94,6.19,有,065
中山區,房地(土地+建物),臺北市中山區民生東路一段４２號十二樓之１０,4.63,商,,,1110122,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670616,54.94,1,1,1,有,有,11800000,214780,,0.0,0,,RPVQMLOJLHHGFCA87DA,37.86,0.0,0.0,有,066
內湖區,房地(土地+建物),臺北市內湖區康寧路三段１８９巷１５７弄３０號五樓,31.42,住,,,1110115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730907,116.64,6,2,4,有,無,17460000,149691,,0.0,0,頂樓加蓋；其他增建；,RPVRMLOJLHHGFCA97DA,91.05,0.0,16.53,無,067
中山區,房地(土地+建物),臺北市中山區中山北路二段３６巷３０號五樓,22.62,商,,,1110207,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641217,115.57,4,2,2,有,無,23800000,205936,,0.0,0,頂樓加蓋；,RPWPMLRJLHHGFCA18DA,83.21,29.49,2.87,無,
