鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路６７之８號十二樓之２,15.53,住,,,1110208,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,138.72,3,2,2,有,有,14800000,112970,坡道平面,20.99,1500000,其他增建；,RPPQMLLKLHHGFCB27EA,71.48,5.99,4.87,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段２８８號十八樓之９,11.13,住,,,1110209,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,127.00999999999999,2,2,2,有,有,12000000,94481,坡道平面,27.23,0,,RPQQMLLKLHHGFBB27EA,60.56,3.38,3.34,有,
北區,房地(土地+建物),臺中市北區忠太東路１１９號９樓之１９,2.58,住,,,1110126,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,30.169999999999998,1,0,1,有,有,1450000,48061,,0.0,0,,RPWNMLOKLHHGFBB87EA,16.04,0.0,3.04,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段３４６巷２２號四樓之１,24.95,住,,,1110212,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,151.86,3,2,2,有,有,14800000,97458,坡道平面,25.43,0,,RPQOMLOKLHHGFBB37EA,75.35,2.01,10.46,有,
北屯區,房地(土地+建物),臺中市北屯區文心路四段９５９號３樓之２,14.83,住,,,1110301,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811127,166.31,4,2,2,有,有,8500000,51109,,0.0,0,,RPVPMLOKLHHGFBB97EA,117.26,0.0,14.82,有,
中區,房地(土地+建物),臺中市中區臺灣大道一段３７２號,94.0,商,,,1110208,土地3建物1車位0,全,二層,透天厝,商業用,見其他登記事項,,144.12,2,2,2,有,無,27013250,187436,,0.0,0,,RPTNMLOKLHHGFAB47EA,144.12,0.0,0.0,無,
中區,房地(土地+建物),臺中市中區臺灣大道一段３７６號,110.0,商,,,1110208,土地7建物1車位0,全,二層,透天厝,商業用,磚造,,158.62,2,2,2,有,無,31611250,199289,,0.0,0,,RPUNMLOKLHHGFAB57EA,158.62,0.0,0.0,無,
南區,房地(土地+建物),臺中市南區公理街２８號,11.74,商,,,1110304,土地3建物1車位0,一層,十九層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,0860428,131.39,0,0,0,無,有,6500000,49471,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLOKLHHGFAB27EA,38.08,6.64,0.0,有,
大肚區,房地(土地+建物),臺中市大肚區沙田路二段１３２巷７弄３５號,188.23,,鄉村區,乙種建築用地,1110203,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820326,152.23,3,2,4,有,無,8380000,55048,,0.0,0,,RPUNMLLKLHHGFKB18DA,118.5,29.14,4.59,無,
龍井區,土地,龍田段1054-1地號,63.33,,,,1110218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200133,3160,,0.0,0,包含公共設施保留地用地；,RPRNMLNKLHHGFKB08DA,0.0,0.0,0.0,無,0136
龍井區,房地(土地+建物),臺中市龍井區福恩街６０號,95.43,住,,,1090514,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,172.56,4,3,3,有,有,9200000,53315,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLTJLHHGFKB38DA,158.03,0.0,14.53,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷１０號,125.43,住,,,1090823,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,169.19,4,3,3,有,有,10060000,59460,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQQMLTJLHHGFKB78DA,153.84,0.0,15.35,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷８號,94.43,住,,,1090712,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,160.95,4,3,3,有,有,9300000,57782,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLTJLHHGFKB68DA,144.61,0.0,16.34,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷６號,94.43,住,,,1090501,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,160.95,4,3,3,有,有,9300000,57782,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSPMLTJLHHGFKB88DA,144.85,0.0,16.1,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷２號,101.43,住,,,1090518,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,173.24,4,3,3,有,有,9560000,55184,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTPMLTJLHHGFKB98DA,155.64,0.0,17.6,無,
龍井區,房地(土地+建物),臺中市龍井區沙田路四段５９８巷３７號四樓之五,22.01,住,,,1110213,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841216,113.71000000000001,3,2,2,有,有,4000000,35177,,0.0,0,,RPRNMLOJLHHGFKB08DA,72.51,0.91,12.98,有,
龍井區,土地,茄投段746地號,1640.0,農,,,1101208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,3049,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLPLKHHGFKB68DA,0.0,0.0,0.0,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街５０號,95.43,住,,,1090522,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,172.56,4,3,3,有,有,9800000,56792,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLTJLHHGFKB98DA,158.03,0.0,14.53,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４８號,123.43,住,,,1091109,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,238.04,4,3,5,有,有,12880000,54109,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLTJLHHGFKB09DA,232.85,0.0,5.19,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街５２號,95.43,住,,,1090428,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,172.56,4,3,3,有,有,9880000,57255,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLTJLHHGFKB56DA,158.03,0.0,14.53,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷９號,189.43,住,,,1091101,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,285.48,4,3,5,有,有,16080000,56326,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLTJLHHGFKB48DA,280.21,0.0,5.27,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷７號,139.43,住,,,1100623,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,234.38,4,3,5,有,有,13900000,59305,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLTJLHHGFKB58DA,229.99,0.0,4.39,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷５號,144.43,住,,,1100511,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,234.38,4,3,5,有,有,14000000,59732,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLTJLHHGFKB68DA,229.99,0.0,4.39,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷３號,149.43,住,,,1090501,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,234.38,4,3,5,有,有,14000000,59732,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLTJLHHGFKB78DA,229.99,0.0,4.39,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４６巷１號,166.43,住,,,1100804,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,251.2,4,3,5,有,有,15600000,62102,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTOMLTJLHHGFKB88DA,246.57,0.0,4.63,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街４０號,98.43,住,,,1090502,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,176.38,4,3,3,有,有,9760000,55335,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUOMLTJLHHGFKB98DA,161.48,0.0,14.9,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街３８號,98.43,住,,,1090502,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,176.38,4,3,3,有,有,9760000,55335,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLTJLHHGFKB09DA,161.48,0.0,14.9,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街３６號,98.43,住,,,1090507,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,176.38,4,3,3,有,有,9760000,55335,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWOMLTJLHHGFKB56DA,161.48,0.0,14.9,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街３２號,98.43,住,,,1090425,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,176.38,4,3,3,有,有,9760000,55335,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXOMLTJLHHGFKB66DA,161.48,0.0,14.9,無,
龍井區,房地(土地+建物),臺中市龍井區福恩街３０號,93.87,住,,,1090527,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100908,182.77,4,3,3,有,有,9720000,53182,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOPMLTJLHHGFKB48DA,178.74,0.0,4.03,無,
龍井區,房地(土地+建物),臺中市龍井區新興路２５巷３８號五樓之六,7.37,,鄉村區,乙種建築用地,1110221,土地2建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810810,50.62,3,1,1,有,有,2550000,50375,,0.0,0,,RPTNMLOLKHHGFKB38DA,34.81,0.0,2.73,有,0137
太平區,房地(土地+建物),臺中市太平區長德街１５號,66.27,住,,,1110112,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1071217,208.55,4,3,4,有,有,17000000,81515,,0.0,0,,RPPNMLLKLHHGFJB57DA,187.98,0.0,20.57,無,0138
太平區,房地(土地+建物),臺中市太平區宜欣四街６２巷１號,75.28,住,,,1110224,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0791110,118.1,4,1,3,有,無,2000000,16935,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPRNMLOKLHHGFJB08DA,93.87,1.62,4.57,無,
太平區,土地,中南段141地號,2504.01,,山坡地保育區,農牧用地,1100605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,2037,,0.0,0,,RPPOMLOKLHHGFJB97DA,0.0,0.0,0.0,無,
太平區,土地,聖和段357地號,2205.28,,山坡地保育區,農牧用地,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6003000,2722,,0.0,0,,RPOPMLSJLHHGFJB28DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物),臺中市太平區德安街９５巷１２號,84.82,,一般農業區,甲種建築用地,1110122,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100325,239.66,4,2,6,有,有,18500000,77193,,0.0,0,,RPUOMLSJLHHGFJB78DA,222.36,0.0,16.95,有,
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段１７９號十二樓之２,27.11,住,,,1110107,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070831,162.48,3,2,2,有,有,13660000,84072,坡道平面,32.24,0,,RPUNMLSJLHHGFJB68DA,79.19,0.0,9.41,有,0139
太平區,土地,愛平段819地號,100.08,,,,1110218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2018094,20165,,0.0,0,包含公共設施保留地用地；,RPQNMLMJLHHGFJB67DA,0.0,0.0,0.0,無,0140
太平區,房地(土地+建物)+車位,臺中市太平區太興路１０號十三樓之１,12.92,商,,,1110129,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030626,154.05,3,2,2,有,有,15480000,100487,坡道機械,23.14,0,,RPQNMLNLKHHGFJB87DA,73.33,3.97,10.74,有,0141
太平區,房地(土地+建物)+車位,臺中市太平區宜佳街４０巷１８號四樓,23.71,住,,,1110102,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821109,138.16,3,2,2,有,有,7700000,55732,坡道平面,0.0,0,,RPPNMLOLKHHGFJB87DA,89.57,0.0,12.48,有,
大里區,房地(土地+建物),臺中市大里區立中街９２號,116.98,商,,,1110126,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1041112,376.37,6,3,7,有,無,27450000,72934,,0.0,0,其他增建；,RPOPMLLKLHHGFIB57DA,354.92,0.0,21.45,有,0142
太平區,土地,福利段312地號,4415.6,,山坡地保育區,農牧用地,1110115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,226,,0.0,0,,RPSNMLOLJHHGFJB08DA,0.0,0.0,0.0,無,
太平區,土地,福利段312-2地號,2500.0,,山坡地保育區,農牧用地,1110115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,360,,0.0,0,,RPTNMLOLJHHGFJB18DA,0.0,0.0,0.0,無,
太平區,土地,福利段312-1地號,2500.0,,山坡地保育區,農牧用地,1110115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,260,,0.0,0,,RPVNMLPLJHHGFJB48DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路６號三樓之３,15.63,商,,,1101226,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051007,174.53,3,2,2,有,有,13750000,88685,坡道平面,36.4,1500000,其他增建；,RPQNMLQLKIGGFJB18DA,78.5,1.37,11.81,有,0143
霧峰區,房地(土地+建物),臺中市霧峰區育群路２６０號,72.0,住,,,1110213,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690930,93.85,4,2,2,有,無,8960000,95471,,0.0,0,頂樓加蓋；其他增建；,RPTNMLLKLHHGFIB87DA,93.85,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區大明路３０８號,79.67,住,,,1110125,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0701226,185.31,5,3,4,有,無,25600000,138147,,0.0,0,其他增建；,RPUNMLLKLHHGFIB97DA,185.31,0.0,0.0,無,
大里區,土地,西湖南段336-1地號,4525.53,,特定農業區,農牧用地,1101022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,172500000,38117,,0.0,0,本標的內含私設通道，買方已明瞭並願承受為公役地。本標的內含地下水井一口。未登記建物；,RPQPMLKKLHHGFIB67DA,0.0,0.0,0.0,無,
烏日區,房地(土地+建物)+車位,臺中市烏日區僑仁街１８號十一樓之３,15.49,住,,,1110108,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030411,83.66,3,2,2,有,有,5360000,64061,坡道平面,35.85,0,二親等及共有人間買賣,RPRPMLKKLHHGFIB77DA,38.47,1.84,4.29,有,0144
大里區,土地,武德段1188地號,181.34,,,,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1940000,10698,,0.0,0,包含公共設施保留地用地；,RPRNMLNKLHHGFIB87DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區萬壽街３１號,77.68,住,,,1110128,土地2建物1車位0,全,三層,透天厝,住家用,鐵筋加強磚造水泥頂,0630110,178.38,4,3,3,有,無,10500000,58863,,0.0,0,頂樓加蓋；其他增建；包含公共設施保留地用地；,RPQOMLKKLHHGFIB57DA,178.38,0.0,0.0,無,
大里區,房地(土地+建物)+車位,臺中市大里區新明路５１號十樓之３,15.45,商,,,1110220,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021016,147.88,3,2,2,有,有,10900000,73708,坡道機械,14.45,0,,RPROMLKKLHHGFIB67DA,82.58,1.36,8.38,有,0145
烏日區,房地(土地+建物)+車位,臺中市烏日區健行南路１７號八樓之１,27.29,住,,,1110121,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,144.54,3,2,2,有,有,11800000,81638,坡道平面,28.3,0,,RPWOMLOKKHHGFIB48DA,67.04,3.52,10.83,有,
大里區,房地(土地+建物),臺中市大里區塗城路１９６巷２弄２０號,99.0,,鄉村區,乙種建築用地,1110224,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0680613,107.94,3,1,2,有,無,5700000,52807,,0.0,0,本標的為親友間之買賣產權移轉所應之費用皆由買方負擔含土地增值稅,RPUNMLLJLHHGFIB87DA,107.94,0.0,0.0,無,
烏日區,房地(土地+建物),臺中市烏日區光日路１７號四樓之３,29.97,住,,,1110114,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920313,125.96,3,2,2,有,有,7950000,63115,,0.0,0,,RPUQMLPLKHHGFIB68DA,85.6,0.0,7.75,有,
霧峰區,房地(土地+建物)+車位,臺中市霧峰區五福路２７８之１５號五樓,18.28,,鄉村區,乙種建築用地,1110212,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080826,84.56,2,2,2,有,有,5250000,66583,坡道機械,13.22,500000,陽台外推；,RPTNMLSKKHHGFIB48DA,40.24,2.12,2.36,有,0146
大里區,房地(土地+建物),臺中市大里區上田街３１之１號,80.17,住,,,1110128,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0831220,158.04,5,2,6,有,無,15800000,99975,,0.0,0,其他增建；,RPROMLTJKHHGFIB38DA,139.47,6.19,12.38,無,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段３５８巷７號,81.47,住,,,1091105,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1100803,193.19,3,3,3,有,有,18800000,97314,一樓平面,0.0,0,,RPQQMLPLJIGGFIB18DA,193.19,0.0,0.0,無,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段３５８巷５號,79.95,住,,,1091107,土地3建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1100803,178.42,4,3,3,有,有,17500000,98083,一樓平面,0.0,0,,RPPNMLTLJIGGFIB18DA,178.42,0.0,0.0,無,
潭子區,房地(土地+建物),臺中市潭子區中山路一段２６８號,91.0,住,,,1101102,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0751216,233.1,3,3,3,有,無,19000000,81510,,0.0,0,其他增建；,RPROMLKKLHHGFHB57DA,205.27,8.91,18.92,無,
潭子區,土地,豐興段197地號,444.08,,山坡地保育區,農牧用地,1110225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,6756,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLLKLHHGFHB47DA,0.0,0.0,0.0,無,
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路二段１３７巷１號十五樓,23.59,住,,,1110209,土地1建物1車位1,十五層，十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830610,248.84,3,2,3,有,有,11360000,45652,坡道機械,0.0,0,,RPRNMLLKLHHGFHB57DA,179.49,0.0,23.67,有,0147
大雅區,土地,三和段1294地號,687.0,農,,,1110120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20700000,30131,,0.0,0,,RPWNMLOKLHHGFHB38DA,0.0,0.0,0.0,無,
大雅區,房地(土地+建物),臺中市大雅區樹德街１９２巷３９號,74.0,住,,,1110217,土地1建物1車位0,全,三層,透天厝,其他,鋼筋混凝土造,0930905,157.19,4,2,3,有,無,11800000,75068,,0.0,0,,RPTOMLOKLHHGFHB18DA,142.07,0.0,15.12,無,
潭子區,房地(土地+建物),臺中市潭子區福潭路３１３巷３０號八樓,27.03,住,,,1110128,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850110,141.35,4,2,2,有,有,7520000,53201,,0.0,0,,RPQOMLTJLHHGFHB28DA,95.68,0.84,13.37,有,0148
大雅區,房地(土地+建物)+車位,臺中市大雅區秀山路３８７號三樓之１,26.55,農,,,1101010,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041117,139.98000000000002,2,2,1,有,有,7550000,53936,坡道平面,45.08,0,陽台外推；,RPQNMLPLKHHGFHB87DA,54.7,0.0,8.19,有,0149
大雅區,房地(土地+建物),臺中市大雅區民生路四段１３９巷６弄２號三樓之１,17.36,住,,,1110123,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820203,114.69,3,2,2,有,有,6500000,56675,,0.0,0,,RPXNMLTJLHHGFHB88DA,77.59,3.4,6.22,有,
潭子區,房地(土地+建物),臺中市潭子區福潭路８７０巷４６號,115.91,農,,,1101011,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0711120,133.52,13,0,13,有,無,16080000,120431,,0.0,0,頂樓加蓋；,RPQNMLQKKHHGFHB87DA,133.52,0.0,0.0,無,
潭子區,土地,嘉仁段572地號,591.99,農,,,1110216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000000,60812,,0.0,0,未登記建物；,RPQNMLOLKHHGFHB77DA,0.0,0.0,0.0,無,
大雅區,房地(土地+建物),臺中市大雅區振興路２４０巷９號,90.52,農,,,1101230,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0960110,204.24,3,3,4,有,有,17280000,84606,,0.0,0,,RPROMLNJLHHGFHB77DA,184.0,0.0,20.24,無,
潭子區,房地(土地+建物),臺中市潭子區勝利六街７號,22.96,住,,,1110217,土地1建物1車位0,一層，二層，三層,十三層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0840828,173.17999999999998,4,2,3,有,有,9000000,51969,,0.0,0,其他增建:廚房其他增建；,RPPNMLOJLHHGFHB57DA,129.78,20.7,0.0,有,
石岡區,土地,石岡段金星面小段431地號,2739.0,,山坡地保育區,農牧用地,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3948000,1441,,0.0,0,,RPUNMLTJLHHGFGB48DA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物)+車位,臺中市東勢區文昌前街１０號六樓之１,38.87,住,,,1110210,土地2建物1車位2,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850106,214.04000000000002,3,2,2,有,有,6000000,28032,坡道平面,0.0,0,,RPQNMLPKLHHGFGB77DA,123.86,1.53,17.35,有,0150
東勢區,土地,東勢段石角小段2534-2地號,2598.0,,山坡地保育區,農牧用地,1110105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,924,,0.0,0,,RPQOMLRJLHHGFGB97DA,0.0,0.0,0.0,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區臺灣大道七段４３２巷６６弄４９號,8.23,住,,,1110305,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960109,20.009999999999998,1,0,1,有,有,1180000,58971,,0.0,0,,RPQNMLSJLHHGFFB87DA,13.79,1.96,0.0,有,
清水區,房地(土地+建物)+車位,臺中市清水區港新五路２３９號十四樓之８,13.1,商,,,1110201,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080327,138.95999999999998,2,2,1,有,有,6600000,47496,坡道平面,0.0,0,,RPQOMLRJLHHGFFB87DA,64.26,1.44,5.87,有,0151
清水區,房地(土地+建物)+車位,臺中市清水區港埠路三段２１１號二樓之２,16.01,商,,,1110114,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070725,159.61,3,2,2,有,有,7190000,45047,坡道平面,24.94,0,含傢俱設備費；,RPPPMLSJLHHGFFB97DA,84.66,0.0,8.64,有,0152
清水區,土地,中興段541地號,53.0,都市：其他:道路用地,,,1110218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2784090,52530,,0.0,0,包含公共設施保留地用地；,RPQNMLOKLHHGFFB57DA,0.0,0.0,0.0,無,0153
清水區,土地,鰲峰段8地號,211.0,都市：其他:道路用地,,,1110218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10007730,47430,,0.0,0,包含公共設施保留地用地；,RPRNMLOKLHHGFFB67DA,0.0,0.0,0.0,無,0154
梧棲區,建物,臺中市梧棲區建國北街２８７巷９５號,0.0,,,,1101115,土地0建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1090707,212.17,4,3,5,有,有,13160000,62026,一樓平面,0.0,0,地上權房屋；,RPTNMLOKLHHGFFB87DA,193.24,0.0,18.52,有,
梧棲區,建物,臺中市梧棲區建國北街３１巷１５６號,0.0,,,,1101216,土地0建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1090707,212.17,4,3,5,有,有,15180000,71546,一樓平面,0.0,0,地上權房屋；,RPUNMLOKLHHGFFB97DA,193.24,0.0,18.52,有,
清水區,房地(土地+建物),臺中市清水區仁愛路８５巷１８之９號,126.36,住,,,1110213,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010321,178.16,4,2,3,有,無,12680000,71172,,0.0,0,,RPSNMLLJLHHGFFB37DA,170.25,0.0,7.91,無,
沙鹿區,土地,正義段1309地號,7.41,,,,1110214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280200,37814,,0.0,0,,RPWOMLMJLHHGFFB97DA,0.0,0.0,0.0,無,0155
沙鹿區,土地,正義段1309地號,8.13,,,,1110214,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,308000,37884,,0.0,0,,RPOPMLMJLHHGFFB27DA,0.0,0.0,0.0,無,0155
沙鹿區,土地,正義段1309地號,1.81,,,,1110214,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68300,37735,,0.0,0,,RPVPMLMJLHHGFFB97DA,0.0,0.0,0.0,無,0155
沙鹿區,土地,正義段1305地號,0.63,住,,,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23000,0,,0.0,0,,RPOQMLMJLHHGFFB37DA,0.0,0.0,0.0,無,0158
清水區,土地,市鎮北段378地號,196.77,商,,,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000,101642,,0.0,0,,RPQQMLMJLHHGFFB57DA,0.0,0.0,0.0,無,
