鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂學路４７０號十二樓之１,23.1,住,,,1081116,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101111,168.52999999999997,3,2,2,有,有,11640000,67733,坡道平面,24.73,1900000,預售屋、或土地及建物分件登記案件；,RPSNMLNJLHHGFHH38DA,88.91,0.0,9.91,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂學路４７０號十樓之２,19.48,住,,,1081201,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101111,145.53,3,2,2,有,有,10010000,67550,坡道平面,24.73,1850000,預售屋、或土地及建物分件登記案件；,RPUNMLNJLHHGFHH58DA,73.87,0.0,9.15,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂學路４８０號二樓之２,14.62,住,,,1080915,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101111,114.88,2,2,1,有,有,7450000,62119,坡道平面,24.73,1850000,預售屋、或土地及建物分件登記案件；,RPVNMLNJLHHGFHH68DA,56.08,0.0,5.85,有,
龜山區,房地(土地+建物),桃園市龜山區文化東路６０號五樓,29.49,住,,,1110102,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841206,79.66000000000001,2,1,1,有,有,7550000,94778,,0.0,0,其他增建；,RPTQMLOLJHHGFHH88DA,48.17,12.61,7.23,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷１１８號,34.68,住,,,1091220,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,126.35000000000001,3,1,2,有,有,7800000,69272,坡道平面,29.63,1100000,預售屋、或土地及建物分件登記案件；,RPUQMLOKJHHGFHH88DA,57.87,0.0,7.92,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷８２號二樓,46.01,住,,,1100228,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,157.57,3,1,2,有,有,10520000,73237,坡道平面,29.63,1150000,預售屋、或土地及建物分件登記案件；,RPVRMLOKJHHGFHH09DA,77.68,0.0,9.38,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷８６號五樓,46.01,住,,,1091014,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,157.57,3,1,2,有,有,10500000,72690,坡道平面,29.63,1200000,預售屋、或土地及建物分件登記案件；,RPVSMLOKJHHGFHH56DA,77.68,0.0,9.38,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷７８號四樓,41.34,住,,,1090826,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,144.38,3,1,2,有,有,9540000,73115,坡道平面,29.63,1150000,預售屋、或土地及建物分件登記案件；,RPRTMLOKJHHGFHH88DA,70.06,0.0,8.02,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷９６號五樓,34.01,住,,,1090805,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,124.94999999999999,2,1,1,有,有,8180000,74276,坡道平面,29.63,1100000,預售屋、或土地及建物分件登記案件；,RPXSNLOKJHHGFHH86DA,61.7,0.0,3.12,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷１１２號七樓,46.01,住,,,1100109,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,157.57,3,1,2,有,有,9790000,67532,坡道平面,29.63,1150000,110.04.25轉讓金額1065萬元預售屋、或土地及建物分件登記案件；,RPXTNLOKJHHGFHH96DA,77.68,0.0,9.38,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區大湖一路１３８巷１００號四樓,36.01,住,,,1091003,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101216,131.35,2,1,2,有,有,8200000,69799,坡道平面,29.63,1100000,預售屋、或土地及建物分件登記案件；,RPRNMLRKJHHGFHH58DA,61.57,0.0,7.59,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文心路１０６號八樓,16.44,商,,,1110218,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,157.59,3,2,2,有,有,12000000,76147,坡道平面,31.42,0,,RPUPMLSJLHHGFGH56DA,76.89,0.0,8.55,有,0081
平鎮區,房地(土地+建物),桃園市平鎮區義興街２７巷９號二樓之６,6.19,住,,,1110222,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840826,36.43,0,0,0,無,有,1322068,36291,,0.0,0,本案雙方約定增值稅22068元由買方負擔併計入總價,RPPNMLKKLHHGFGH77DA,21.6,0.0,6.0,有,
平鎮區,房地(土地+建物),桃園市平鎮區復旦路二段１５０巷２５５弄１號七樓,22.82,住,,,1110113,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820105,105.83,3,2,2,有,有,7500000,70868,,0.0,0,,RPWOMLRJLHHGFGH56DA,76.53,0.0,13.1,有,0082
平鎮區,房地(土地+建物),桃園市平鎮區中豐路山頂段１巷５２弄１１號,48.1,住,,,1110206,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670823,69.76,3,2,2,有,無,5200000,74541,,0.0,0,陽台外推；,RPROMLQKKHHGFGH58DA,69.76,0.0,0.0,無,0083
平鎮區,土地,平南段682地號,99.01,,,,1110121,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11320950,114341,,0.0,0,,RPXNMLKLJHHGFGH48DA,0.0,0.0,0.0,無,0084
平鎮區,土地,平南段682地號,148.52,,,,1110121,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16973050,114281,,0.0,0,,RPOOMLKLJHHGFGH67DA,0.0,0.0,0.0,無,0084
平鎮區,土地,平南段682地號,99.01,,,,1110121,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11322300,114355,,0.0,0,,RPPOMLKLJHHGFGH77DA,0.0,0.0,0.0,無,0084
平鎮區,土地,平南段682地號,258.13,,,,1110121,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29569650,114553,,0.0,0,,RPQOMLKLJHHGFGH87DA,0.0,0.0,0.0,無,0084
平鎮區,土地,平南段682地號,99.01,,,,1110121,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11314400,114275,,0.0,0,,RPROMLKLJHHGFGH97DA,0.0,0.0,0.0,無,0084
平鎮區,土地,平南段688地號,0.95,,,,1110121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39150,0,,0.0,0,,RPSOMLKLJHHGFGH08DA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),桃園市八德區廣豐一街１２巷９號,126.13,住,,,1110211,土地1建物1車位0,全,四層,透天厝,辦公用,鋼筋混凝土造,0790813,352.1,6,3,4,有,有,26000000,73843,,0.0,0,頂樓加蓋；其他增建；,RPOOMLSJLHHGFFH38DA,336.04,9.62,6.44,無,
八德區,房地(土地+建物)+車位,桃園市八德區豐德路１８６號九樓,33.51,住,,,1110131,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819,196.51,4,2,2,有,有,14000000,71243,坡道平面,45.02,0,,RPQOMLSJLHHGFFH58DA,93.56,4.89,9.69,有,0089
八德區,房地(土地+建物),桃園市八德區瑞發街１０７巷６弄４號,62.14,,鄉村區,乙種建築用地,1101211,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760420,111.4,5,3,2,有,無,6600000,59246,,0.0,0,其他增建；,RPROMLMJLHHGFFH08DA,96.77,4.88,9.75,無,
八德區,房地(土地+建物)+車位,桃園市八德區建德路１９８號,24.29,商,,,1090719,土地1建物1車位1,一層，見其他登記事項,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1101105,187.06,0,0,0,無,有,22280000,136109,坡道平面,35.49,1650000,預售屋、或土地及建物分件登記案件；,RPOPMLMJLHHGFFH87DA,94.03,0.0,9.14,有,
八德區,房地(土地+建物)+車位,桃園市八德區建德路２０２號,21.36,商,,,1090618,土地1建物1車位1,一層，見其他登記事項,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1101105,168.6,0,0,0,無,有,19780000,136203,坡道平面,35.49,1650000,預售屋、或土地及建物分件登記案件；,RPQPMLMJLHHGFFH08DA,82.62,0.0,7.98,有,
八德區,房地(土地+建物)+車位,桃園市八德區建德路１８２號,27.38,商,,,1090926,土地1建物1車位1,一層，見其他登記事項,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1101105,207.55,0,0,0,無,有,24800000,135729,坡道平面,36.99,1650000,預售屋、或土地及建物分件登記案件；,RPUPMLMJLHHGFFH48DA,108.15,0.0,7.98,有,
八德區,房地(土地+建物)+車位,桃園市八德區建德路１８６號,21.56,商,,,1090512,土地1建物1車位1,一層，見其他登記事項,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1101105,167.85000000000002,0,0,0,無,有,19750000,135819,坡道平面,33.48,1500000,預售屋、或土地及建物分件登記案件；,RPUNMLSJKHHGFFH78DA,83.53,0.0,7.95,有,
八德區,房地(土地+建物),桃園市八德區介壽路二段７４８巷５弄７號四樓,34.76,,鄉村區,乙種建築用地,1110124,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0910927,107.77000000000001,3,2,2,有,有,5450000,50571,,0.0,0,陽台外推；,RPQQMLLKKHHGFFH08DA,78.95,0.95,9.52,無,0090
蘆竹區,房地(土地+建物),桃園市蘆竹區上興路７７巷６９弄１０號,104.95,住,,,1101225,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020401,289.18,3,3,4,有,無,20600000,71236,,0.0,0,,RPTNMLTJLHHGFEH78DA,262.21,17.3,9.21,有,0091
大園區,房地(土地+建物),桃園市大園區潮音路一段７１巷３７號,76.73,,一般農業區,甲種建築用地,1110209,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830822,196.4,5,2,3,有,無,7500000,38187,,0.0,0,,RPOPMLKKLHHGFEH67DA,165.64,30.76,0.0,無,
蘆竹區,土地,草崎段1425-1地號,362.18,,一般農業區,農牧用地,1110219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2180000,6019,,0.0,0,,RPPPMLKKLHHGFEH77DA,0.0,0.0,0.0,無,
大園區,土地,圳股頭段後館小段55地號,91.58,,一般農業區,甲種建築用地,1110304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2494074,27234,,0.0,0,,RPUOMLTJLHHGFEH98DA,0.0,0.0,0.0,無,
大園區,土地,圳股頭段古亭小段717-1地號,437.0,,一般農業區,交通用地,1101110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,11899,,0.0,0,,RPPNMLKKLHHGFEH57DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南崁路一段２８８之１６號四樓,30.23,工,,,1110118,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0970620,115.3,2,2,1,有,有,7980000,69211,坡道平面,0.0,0,,RPRNMLNJLHHGFEH97DA,59.67,1.34,6.88,有,0092
蘆竹區,土地,富興段390地號,481.87,農,,,1101003,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29760000,61759,,0.0,0,,RPQNMLTKKHHGFEH48DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區六福路２５１號三樓之４,11.65,住,,,1110220,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840906,106.94,3,2,2,有,有,5300000,49561,,0.0,0,,RPSNMLLLKHHGFEH97DA,70.88,0.0,7.78,有,0093
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區歐楓街６７號九樓之１,31.55,住,,,1110123,土地1建物1車位2,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991115,244.88,4,2,2,有,有,15000000,61254,坡道平面,0.0,0,,RPTOMLLLKHHGFEH18DA,94.21,5.93,9.29,有,0094
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南順五街３３號四樓之２,12.92,住,,,1110208,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890417,102.72,2,2,2,有,有,8800000,85670,坡道平面,0.0,0,,RPXNMLTJKHHGFEH09DA,51.16,0.0,6.58,有,
蘆竹區,房地(土地+建物),桃園市蘆竹區南福街２７之１號七樓,19.55,住,,,1110125,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830531,112.86,3,2,2,有,有,6350000,56264,,0.0,0,,RPOOMLTJKHHGFEH28DA,74.36,2.94,9.83,有,
蘆竹區,房地(土地+建物),桃園市蘆竹區中山路１４３號十一樓,15.55,都市：其他:住宅區,,,1101231,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910725,128.71,3,2,2,有,有,7600000,59047,,0.0,0,土地價款540萬元整，建物價款220萬元整,RPSOMLOKKHHGFEH28DA,84.79,2.27,4.87,有,
新屋區,土地,後庄段2073地號,1190.0,,特定農業區,農牧用地,1110124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3670000,3084,,0.0,0,,RPPNMLTJLHHGFDH28DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),桃園市楊梅區裕成南路３３３號９樓,12.66,,山坡地保育區,丙種建築用地,1110114,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,74.53,2,2,2,有,有,3100000,41594,,0.0,0,,RPOPMLSJLHHGFDH28DA,50.58,1.25,7.57,有,0095
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山六街１巷２號１２樓之４,14.31,住,,,1110201,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,115.94999999999999,2,2,1,有,有,3400000,29323,坡道平面,0.0,0,,RPWNMLKKLHHGFDH18DA,54.35,0.3,5.5,有,
新屋區,土地,815b榔段下815b榔小段468地號,1025.0,,特定農業區,農牧用地,1100105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2945000,2873,,0.0,0,,RPSOMLKKLHHGFDH87DA,0.0,0.0,0.0,無,0096
楊梅區,土地,民有段398-34地號,20.74,,特定農業區,甲種建築用地,1110303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,257227,12402,,0.0,0,,RPTOMLKKLHHGFDH97DA,0.0,0.0,0.0,無,
楊梅區,土地,民有段398-33地號,1.81,,特定農業區,甲種建築用地,1110303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22448,12402,,0.0,0,,RPVOMLKKLHHGFDH18DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區裕成南路３６０號８樓,29.72,,山坡地保育區,丙種建築用地,1110303,土地2建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,126.35,3,2,2,有,有,4600000,36407,坡道平面,0.0,0,,RPQPMLKKLHHGFDH77DA,74.57,3.57,8.28,有,0097
楊梅區,土地,草湳坡段草湳坡小段21-50地號,46.0,住,,,1100803,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1927800,41909,,0.0,0,,RPWNMLLKLHHGFDH28DA,0.0,0.0,0.0,無,
大園區,土地,圳股頭段古亭小段717地號,1898.0,,一般農業區,農牧用地,1101110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24800000,13066,,0.0,0,,RPPNMLKMKIGGFEH67DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區奉化路１４６之８號四樓,11.68,住,,,1110110,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931210,74.58,2,2,1,有,有,6920000,92786,,0.0,0,,RPTOMLNKJHHGFEH18DA,44.24,0.0,10.82,有,0098
楊梅區,房地(土地+建物),桃園市楊梅區梅高路二段４３１巷２１４號,77.16,,一般農業區,甲種建築用地,1110119,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821204,181.25,5,2,3,有,無,5000000,27586,,0.0,0,其他增建；,RPOPMLRJLHHGFDH18DA,157.44,11.04,12.77,無,
楊梅區,房地(土地+建物),桃園市楊梅區高青路５２號,3230.07,,工業區,丁種建築用地,1100815,土地2建物1車位0,全,一層,透天厝,工業用,鋼骨造,0990701,1590.58,0,0,0,無,無,200000000,125740,,0.0,0,其他增建；,RPWNMLRJLHHGFDH78DA,1590.58,0.0,0.0,無,
楊梅區,房地(土地+建物),桃園市楊梅區青山六街５１巷５號,143.0,都市：其他:住宅區,,,1110116,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840907,171.49,4,2,3,有,有,9150000,53356,,0.0,0,,RPWNMLOJLHHGFDH48DA,149.48,16.69,5.32,無,0099
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段２３２巷２２號二樓,17.34,都市：其他:住宅區,,,1110116,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030105,133.28,2,2,1,有,有,6550000,49145,坡道平面,37.04,0,,RPWOMLNJLHHGFDH48DA,60.37,0.9,4.47,有,0100
楊梅區,房地(土地+建物),桃園市楊梅區三元街１７５號２樓之３,18.23,住,,,1110218,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840126,118.71,3,2,2,有,有,4500000,37908,,0.0,0,,RPSOMLMJLHHGFDH97DA,86.38,0.0,7.59,有,0101
楊梅區,房地(土地+建物),桃園市楊梅區三元街１３７號,101.0,住,,,1101219,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0841222,270.96,7,2,4,有,無,12700000,46870,,0.0,0,,RPPOMLPLKHHGFDH08DA,255.36,2.2,13.4,無,0102
龍潭區,房地(土地+建物),桃園市龍潭區北龍路７５號,2.94,商,,,1110302,土地1建物1車位0,一層，騎樓,一層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0710114,16.4,0,0,0,無,無,270000,16463,,0.0,0,,RPPNMLLKLHHGFCH47DA,16.4,0.0,0.0,有,0103
楊梅區,房地(土地+建物),桃園市楊梅區校前路３２４巷１３２號,130.85,住,,,1100113,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001216,261.77,4,2,4,有,無,22000000,84043,,0.0,0,,RPTNMLQLJHHGFDH38DA,249.19,0.0,12.58,無,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區永美路３８７巷１１號二十一樓,36.37,住,,,1110113,土地1建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090618,233.43,3,2,2,有,有,14400000,61689,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUSMLRLJHHGFDH09DA,121.72,0.0,11.22,有,0104
龍潭區,房地(土地+建物)+車位,桃園市龍潭區梅龍路２０２號十樓,35.02,,一般農業區,甲種建築用地,1110128,土地1建物1車位2,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,200.05,3,2,2,有,無,9900000,55568,坡道平面,66.88,2500000,預售屋、或土地及建物分件登記案件；,RPPNMLKKLHHGFCH37DA,81.62,0.0,7.58,有,
大溪區,土地,康義段210-1地號,758.24,,河川區,農牧用地,1101025,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3111817,4104,,0.0,0,協議價購；,RPOPMLTJLHHGFCH28DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區公園路６６之５號九樓,23.81,住,,,1110126,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030324,168.64,3,2,2,有,有,14260000,84559,坡道平面,0.0,0,,RPQNMLTJLHHGFCH28DA,77.6,5.09,12.58,有,0105
龍潭區,房地(土地+建物),桃園市龍潭區中興路３３６巷１８１弄７號,75.19,,一般農業區,甲種建築用地,1110210,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0701229,77.6,2,2,2,有,無,5600000,72165,,0.0,0,頂樓加蓋；,RPTOMLNJLHHGFCH08DA,77.6,0.0,0.0,無,0106
大溪區,房地(土地+建物),桃園市大溪區天祥街２號,115.0,住,,,1110121,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100917,274.61,5,2,6,有,無,18200000,66276,,0.0,0,其他增建；,RPPOMLOJLHHGFCH77DA,255.47,0.0,19.14,無,
大溪區,土地,溪崁段1104地號,332.73,,風景區,農牧用地,1110111,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,9918,,0.0,0,,RPOOMLRJLHHGFCH97DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物),桃園市龍潭區中興路６３巷３２弄３３號,53.69,,鄉村區,乙種建築用地,1110128,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661214,79.06,4,1,4,有,無,5300000,67038,,0.0,0,頂樓加蓋；其他增建；,RPPNMLSJLHHGFCH08DA,79.06,0.0,0.0,無,
大溪區,房地(土地+建物),桃園市大溪區普濟路５０巷１之１號二樓,38.5,住,,,1110110,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820408,109.8,3,2,3,有,無,6360000,57923,,0.0,0,其他增建；,RPPOMLSJLHHGFCH18DA,86.19,2.58,13.17,無,
龍潭區,房地(土地+建物),桃園市龍潭區干城路３８０巷１４號,62.8,,鄉村區,乙種建築用地,1110121,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650427,86.46,2,2,2,有,無,4000000,46264,,0.0,0,其他增建；,RPOOMLMLJHHGFCH47DA,86.46,0.0,0.0,無,
大溪區,房地(土地+建物)+車位,桃園市大溪區僑愛一街７２巷１６弄２號六樓,43.43,住,,,1110207,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910320,195.26999999999998,4,2,2,有,有,8900000,45578,坡道平面,0.0,0,,RPTNMLKKKHHGFCH67DA,114.77,0.0,9.59,有,
大溪區,房地(土地+建物),桃園市大溪區員林路一段５０３巷１６弄１３衖１１號,62.0,,鄉村區,乙種建築用地,1110121,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700720,113.0,3,2,1,有,無,4350000,38496,,0.0,0,頂樓加蓋；其他增建；未登記建物；,RPUNMLMLKHHGFCH08DA,113.0,0.0,0.0,無,0107
龍潭區,土地,永福段2002-79地號,655.46,,一般農業區,丁種建築用地,1101210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19827000,30249,,0.0,0,,RPWNMLNKJHHGFCH18DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區延平路２６９號八樓,18.65,商,,,1101222,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090910,204.01,3,2,2,有,有,23280000,136347,坡道平面,47.08,1883000,,RPSTMLTJLHHGFBH98DA,89.34,0.0,12.94,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝路１６１號五樓,19.06,住,,,1110218,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850122,127.87,3,2,2,有,有,7200000,56307,坡道平面,0.0,0,車位機械升降故障停用中,RPUTMLTJLHHGFBH56DA,85.59,2.62,10.71,有,
觀音區,土地,大潭段小飯壢小段468地號,3541.0,,一般農業區,農牧用地,1111231,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30550000,8628,,0.0,0,農作物；,RPVOMLTJLHHGFBH78DA,0.0,0.0,0.0,無,
觀音區,土地,大潭段小飯壢小段469地號,2433.0,,一般農業區,農牧用地,1111231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20450000,8405,,0.0,0,農作物；,RPWOMLTJLHHGFBH88DA,0.0,0.0,0.0,無,0108
中壢區,房地(土地+建物),桃園市中壢區興國路４２之１號二樓,3.21,商,,,1110225,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840722,29.04,1,1,1,有,無,1700000,58540,,0.0,0,,RPUPMLTJLHHGFBH78DA,15.38,0.0,0.0,有,0109
中壢區,房地(土地+建物),桃園市中壢區龍岡路三段３７巷５３弄９號,86.85,商,,,1110214,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681120,90.8,5,2,3,有,無,12300000,135463,,0.0,0,,RPPNMLKKLHHGFBH27DA,90.8,0.0,0.0,無,
觀音區,房地(土地+建物),桃園市觀音區保生十街１８號,69.7,,工業區,丁種建築用地,1110223,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101220,122.76,4,2,3,有,無,7300000,59466,,0.0,0,,RPRPMLKKLHHGFBH67DA,107.43,0.0,15.33,無,
觀音區,房地(土地+建物),桃園市觀音區保生十街２６號,69.7,,工業區,丁種建築用地,1110223,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101220,122.76,4,2,3,有,無,7500000,61095,,0.0,0,,RPSPMLKKLHHGFBH77DA,107.43,0.0,15.33,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區福祥街１４９號六樓,21.96,住,,,1110226,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080507,103.36,2,2,2,有,有,5350000,51761,坡道平面,0.0,0,,RPVPMLKKLHHGFBH08DA,50.94,5.18,5.25,有,0110
觀音區,房地(土地+建物),桃園市觀音區新富路７６５巷１號四樓,23.76,,特定農業區,甲種建築用地,1110129,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830530,75.33999999999999,2,2,1,有,有,1980000,26281,,0.0,0,夾層；,RPQUMLLKLHHGFBH18DA,58.06,0.55,6.38,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵站前東路一段９１號,30.49,商,,,1100325,土地1建物1車位1,一層，見其他登記事項,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1100908,271.19,0,0,0,無,有,52050000,211136,坡道平面,31.06,1350000,預售屋、或土地及建物分件登記案件；,RPTPMLSJLHHGFBH58DA,128.34,0.0,9.09,有,
